Tech,Percentage,Date,Title
acrobat,0.3125,12-20-2019,Data Engineer
airflow,1.25,12-20-2019,Data Engineer
apache,0.625,12-20-2019,Data Engineer
arduino,0.3125,12-20-2019,Data Engineer
azure,1.5625,12-20-2019,Data Engineer
bash,0.9375,12-20-2019,Data Engineer
css,0.3125,12-20-2019,Data Engineer
cassandra,0.9375,12-20-2019,Data Engineer
docker,0.625,12-20-2019,Data Engineer
dynamodb,0.9375,12-20-2019,Data Engineer
excel,1.875,12-20-2019,Data Engineer
gcp,0.3125,12-20-2019,Data Engineer
git,1.25,12-20-2019,Data Engineer
html,0.3125,12-20-2019,Data Engineer
hadoop,3.4375000000000004,12-20-2019,Data Engineer
hbase,1.5625,12-20-2019,Data Engineer
hive,3.4375000000000004,12-20-2019,Data Engineer
illustrator,0.3125,12-20-2019,Data Engineer
indesign,0.3125,12-20-2019,Data Engineer
java,5.0,12-20-2019,Data Engineer
javascript,0.3125,12-20-2019,Data Engineer
kubernetes,0.625,12-20-2019,Data Engineer
linux,1.25,12-20-2019,Data Engineer
matlab,0.3125,12-20-2019,Data Engineer
microsoft,2.5,12-20-2019,Data Engineer
mongodb,1.25,12-20-2019,Data Engineer
mysql,1.25,12-20-2019,Data Engineer
net,0.625,12-20-2019,Data Engineer
nosql,2.1875,12-20-2019,Data Engineer
node,0.625,12-20-2019,Data Engineer
oracle,2.8125,12-20-2019,Data Engineer
php,0.3125,12-20-2019,Data Engineer
pandas,0.3125,12-20-2019,Data Engineer
perl,0.625,12-20-2019,Data Engineer
photoshop,0.3125,12-20-2019,Data Engineer
pig,0.9375,12-20-2019,Data Engineer
postgresql,0.3125,12-20-2019,Data Engineer
powerpoint,0.3125,12-20-2019,Data Engineer
python,12.812499999999998,12-20-2019,Data Engineer
r,3.125,12-20-2019,Data Engineer
ruby,0.625,12-20-2019,Data Engineer
sas,0.9375,12-20-2019,Data Engineer
spss,0.3125,12-20-2019,Data Engineer
sql,17.1875,12-20-2019,Data Engineer
salesforce,0.625,12-20-2019,Data Engineer
scala,2.1875,12-20-2019,Data Engineer
scrum,0.9375,12-20-2019,Data Engineer
shell,0.3125,12-20-2019,Data Engineer
spark,6.25,12-20-2019,Data Engineer
spring,0.625,12-20-2019,Data Engineer
swift,0.3125,12-20-2019,Data Engineer
tableau,0.9375,12-20-2019,Data Engineer
mapreduce,0.9375,12-20-2019,Data Engineer
C++,0.625,12-20-2019,Data Engineer
ajax,0.22948438634713145,12-01-2019,Data Engineer
asp,0.476397966594045,12-01-2019,Data Engineer
aws,3.6427015250544663,12-01-2019,Data Engineer
acrobat,0.008714596949891067,12-01-2019,Data Engineer
airflow,0.5083514887436456,12-01-2019,Data Engineer
alteryx,0.22367465504720407,12-01-2019,Data Engineer
android,0.5054466230936818,12-02-2019,Data Engineer
angular,1.129992737835875,12-02-2019,Data Engineer
ansible,0.13943355119825707,12-02-2019,Data Engineer
apache,0.9411764705882352,12-02-2019,Data Engineer
arduino,0.008714596949891067,12-02-2019,Data Engineer
azure,2.303558460421206,12-02-2019,Data Engineer
bsd,0.002904865649963689,12-03-2019,Data Engineer
bash,0.28467683369644153,12-03-2019,Data Engineer
bigquery,0.23238925199709515,12-03-2019,Data Engineer
c++,0.011619462599854757,12-03-2019,Data Engineer
css,2.1089324618736383,12-03-2019,Data Engineer
caffe,0.09586056644880174,12-03-2019,Data Engineer
cassandra,0.2962962962962963,12-04-2019,Data Engineer
chef,0.11909949164851125,12-04-2019,Data Engineer
couchbase,0.023238925199709513,12-04-2019,Data Engineer
databricks,0.18010167029774873,12-04-2019,Data Engineer
django,0.12781408859840232,12-04-2019,Data Engineer
docker,0.6187363834422658,12-04-2019,Data Engineer
drupal,0.09295570079883805,12-05-2019,Data Engineer
dynamodb,0.12490922294843863,12-05-2019,Data Engineer
elixir,0.020334059549745823,12-05-2019,Data Engineer
excel,3.215686274509804,12-05-2019,Data Engineer
firebase,0.04647785039941903,12-05-2019,Data Engineer
flask,0.04066811909949165,12-05-2019,Data Engineer
gcp,0.5896877269426289,12-06-2019,Data Engineer
git,1.420479302832244,12-06-2019,Data Engineer
html,2.486564996368918,12-06-2019,Data Engineer
hadoop,1.7225853304284677,12-06-2019,Data Engineer
hbase,0.22076978939724037,12-06-2019,Data Engineer
hive,1.0864197530864197,12-06-2019,Data Engineer
ibm,0.2352941176470588,12-07-2019,Data Engineer
illustrator,0.1568627450980392,12-07-2019,Data Engineer
indesign,0.04357298474945533,12-07-2019,Data Engineer
intellij,0.023238925199709513,12-07-2019,Data Engineer
java,3.8344226579520697,12-07-2019,Data Engineer
javascript,3.343500363108206,12-08-2019,Data Engineer
jupyter,0.19462599854756715,12-08-2019,Data Engineer
keras,0.24110384894698622,12-08-2019,Data Engineer
kubernetes,0.4444444444444444,12-08-2019,Data Engineer
laravel,0.13362381989832972,12-08-2019,Data Engineer
linux,1.7923021060275963,12-08-2019,Data Engineer
macos,0.03195352214960058,12-09-2019,Data Engineer
mariadb,0.04647785039941903,12-09-2019,Data Engineer
matlab,0.36310820624546114,12-09-2019,Data Engineer
microsoft,4.07843137254902,12-09-2019,Data Engineer
mongodb,0.5054466230936818,12-09-2019,Data Engineer
mysql,1.2316630355846043,12-09-2019,Data Engineer
net,2.3732752360203344,12-10-2019,Data Engineer
nlp,0.729121278140886,12-10-2019,Data Engineer
netbeans,0.017429193899782133,12-10-2019,Data Engineer
netsuite,0.03195352214960058,12-10-2019,Data Engineer
nosql,1.1154684095860565,12-10-2019,Data Engineer
node,0.6797385620915033,12-10-2019,Data Engineer
numpy,0.3166303558460421,12-11-2019,Data Engineer
oracle,2.2948438634713146,12-11-2019,Data Engineer
php,0.9847494553376906,12-11-2019,Data Engineer
pmp,0.12781408859840232,12-11-2019,Data Engineer
pandas,0.49092229484386346,12-11-2019,Data Engineer
perl,0.34858387799564267,12-11-2019,Data Engineer
photoshop,0.3282498184458969,12-12-2019,Data Engineer
pi,0.07552650689905592,12-12-2019,Data Engineer
pig,0.38344226579520696,12-12-2019,Data Engineer
postgresql,0.5925925925925926,12-12-2019,Data Engineer
powerpoint,0.6768336964415396,12-12-2019,Data Engineer
powershell,0.22367465504720407,12-12-2019,Data Engineer
puppet,0.084241103848947,12-13-2019,Data Engineer
pycharm,0.002904865649963689,12-13-2019,Data Engineer
pytorch,0.20915032679738566,12-13-2019,Data Engineer
python,8.691358024691358,12-13-2019,Data Engineer
r,4.444444444444445,12-13-2019,Data Engineer
rails,0.1568627450980392,12-14-2019,Data Engineer
raspberry,0.011619462599854757,12-14-2019,Data Engineer
react,1.2607116920842412,12-14-2019,Data Engineer
ruby,0.49382716049382713,12-14-2019,Data Engineer
sap,0.5780682643427741,12-14-2019,Data Engineer
sas,1.5018155410312273,12-14-2019,Data Engineer
spss,0.22657952069716775,12-15-2019,Data Engineer
sql,11.49745824255628,12-15-2019,Data Engineer
sqlite,0.008714596949891067,12-15-2019,Data Engineer
salesforce,0.7087872185911402,12-15-2019,Data Engineer
scala,0.9760348583877995,12-15-2019,Data Engineer
scrum,0.9411764705882352,12-15-2019,Data Engineer
shell,0.9208424110384895,12-16-2019,Data Engineer
spark,2.44880174291939,12-16-2019,Data Engineer
spring,0.6768336964415396,12-16-2019,Data Engineer
swift,0.11619462599854757,12-16-2019,Data Engineer
tableau,2.3209876543209877,12-16-2019,Data Engineer
tensorflow,0.6681190994916485,12-16-2019,Data Engineer
torch,0.061002178649237467,12-17-2019,Data Engineer
unity,0.04357298474945533,12-17-2019,Data Engineer
vue,0.2962962962962963,12-17-2019,Data Engineer
watson,0.011619462599854757,12-17-2019,Data Engineer
webassembly,0.005809731299927378,12-17-2019,Data Engineer
windows,0.9847494553376906,12-17-2019,Data Engineer
wordpress,0.5112563543936093,12-18-2019,Data Engineer
xgboost,0.05519244734931009,12-18-2019,Data Engineer
xml,0.4502541757443719,12-18-2019,Data Engineer
xamarin,0.04357298474945533,12-18-2019,Data Engineer
xcode,0.020334059549745823,12-18-2019,Data Engineer
zend,0.005809731299927378,12-18-2019,Data Engineer
ios,0.3427741466957153,12-19-2019,Data Engineer
jquery,0.7872185911401597,12-19-2019,Data Engineer
mapreduce,0.2178649237472767,12-19-2019,Data Engineer
sklearn,0.05519244734931009,12-19-2019,Data Engineer
C++,1.7981118373275233,12-19-2019,Data Engineer
C#,1.5860566448801743,12-20-2019,Data Engineer
ajax,0.22948438634713145,12-01-2019,
asp,0.476397966594045,12-01-2019,
aws,3.6427015250544663,12-01-2019,
acrobat,0.008714596949891067,12-01-2019,
airflow,0.5083514887436456,12-01-2019,
alteryx,0.22367465504720407,12-01-2019,
android,0.5054466230936818,12-02-2019,
angular,1.129992737835875,12-02-2019,
ansible,0.13943355119825707,12-02-2019,
apache,0.9411764705882352,12-02-2019,
arduino,0.008714596949891067,12-02-2019,
azure,2.303558460421206,12-02-2019,
bsd,0.002904865649963689,12-03-2019,
bash,0.28467683369644153,12-03-2019,
bigquery,0.23238925199709515,12-03-2019,
c++,0.011619462599854757,12-03-2019,
css,2.1089324618736383,12-03-2019,
caffe,0.09586056644880174,12-03-2019,
cassandra,0.2962962962962963,12-04-2019,
chef,0.11909949164851125,12-04-2019,
couchbase,0.023238925199709513,12-04-2019,
databricks,0.18010167029774873,12-04-2019,
django,0.12781408859840232,12-04-2019,
docker,0.6187363834422658,12-04-2019,
drupal,0.09295570079883805,12-05-2019,
dynamodb,0.12490922294843863,12-05-2019,
elixir,0.020334059549745823,12-05-2019,
excel,3.215686274509804,12-05-2019,
firebase,0.04647785039941903,12-05-2019,
flask,0.04066811909949165,12-05-2019,
gcp,0.5896877269426289,12-06-2019,
git,1.420479302832244,12-06-2019,
html,2.486564996368918,12-06-2019,
hadoop,1.7225853304284677,12-06-2019,
hbase,0.22076978939724037,12-06-2019,
hive,1.0864197530864197,12-06-2019,
ibm,0.2352941176470588,12-07-2019,
illustrator,0.1568627450980392,12-07-2019,
indesign,0.04357298474945533,12-07-2019,
intellij,0.023238925199709513,12-07-2019,
java,3.8344226579520697,12-07-2019,
javascript,3.343500363108206,12-08-2019,
jupyter,0.19462599854756715,12-08-2019,
keras,0.24110384894698622,12-08-2019,
kubernetes,0.4444444444444444,12-08-2019,
laravel,0.13362381989832972,12-08-2019,
linux,1.7923021060275963,12-08-2019,
macos,0.03195352214960058,12-09-2019,
mariadb,0.04647785039941903,12-09-2019,
matlab,0.36310820624546114,12-09-2019,
microsoft,4.07843137254902,12-09-2019,
mongodb,0.5054466230936818,12-09-2019,
mysql,1.2316630355846043,12-09-2019,
net,2.3732752360203344,12-10-2019,
nlp,0.729121278140886,12-10-2019,
netbeans,0.017429193899782133,12-10-2019,
netsuite,0.03195352214960058,12-10-2019,
nosql,1.1154684095860565,12-10-2019,
node,0.6797385620915033,12-10-2019,
numpy,0.3166303558460421,12-11-2019,
oracle,2.2948438634713146,12-11-2019,
php,0.9847494553376906,12-11-2019,
pmp,0.12781408859840232,12-11-2019,
pandas,0.49092229484386346,12-11-2019,
perl,0.34858387799564267,12-11-2019,
photoshop,0.3282498184458969,12-12-2019,
pi,0.07552650689905592,12-12-2019,
pig,0.38344226579520696,12-12-2019,
postgresql,0.5925925925925926,12-12-2019,
powerpoint,0.6768336964415396,12-12-2019,
powershell,0.22367465504720407,12-12-2019,
puppet,0.084241103848947,12-13-2019,
pycharm,0.002904865649963689,12-13-2019,
pytorch,0.20915032679738566,12-13-2019,
python,8.691358024691358,12-13-2019,
r,4.444444444444445,12-13-2019,
rails,0.1568627450980392,12-14-2019,
raspberry,0.011619462599854757,12-14-2019,
react,1.2607116920842412,12-14-2019,
ruby,0.49382716049382713,12-14-2019,
sap,0.5780682643427741,12-14-2019,
sas,1.5018155410312273,12-14-2019,
spss,0.22657952069716775,12-15-2019,
sql,11.49745824255628,12-15-2019,
sqlite,0.008714596949891067,12-15-2019,
salesforce,0.7087872185911402,12-15-2019,
scala,0.9760348583877995,12-15-2019,
scrum,0.9411764705882352,12-15-2019,
shell,0.9208424110384895,12-16-2019,
spark,2.44880174291939,12-16-2019,
spring,0.6768336964415396,12-16-2019,
swift,0.11619462599854757,12-16-2019,
tableau,2.3209876543209877,12-16-2019,
tensorflow,0.6681190994916485,12-16-2019,
torch,0.061002178649237467,12-17-2019,
unity,0.04357298474945533,12-17-2019,
vue,0.2962962962962963,12-17-2019,
watson,0.011619462599854757,12-17-2019,
webassembly,0.005809731299927378,12-17-2019,
windows,0.9847494553376906,12-17-2019,
wordpress,0.5112563543936093,12-18-2019,
xgboost,0.05519244734931009,12-18-2019,
xml,0.4502541757443719,12-18-2019,
xamarin,0.04357298474945533,12-18-2019,
xcode,0.020334059549745823,12-18-2019,
zend,0.005809731299927378,12-18-2019,
ios,0.3427741466957153,12-19-2019,
jquery,0.7872185911401597,12-19-2019,
mapreduce,0.2178649237472767,12-19-2019,
sklearn,0.05519244734931009,12-19-2019,
C++,1.7981118373275233,12-19-2019,
C#,1.5860566448801743,12-20-2019,
ajax,0.4260199901687694,12-10-2019,Software Engineer
asp,1.2289038177945273,12-10-2019,Software Engineer
aws,3.408159921350155,12-10-2019,Software Engineer
acrobat,0.016385384237260363,12-10-2019,Software Engineer
airflow,0.016385384237260363,12-10-2019,Software Engineer
android,1.3436015074553498,12-10-2019,Software Engineer
angular,2.5397345567753566,12-10-2019,Software Engineer
ansible,0.2949369162706866,12-10-2019,Software Engineer
apache,0.5079469113550713,12-10-2019,Software Engineer
arduino,0.016385384237260363,12-10-2019,Software Engineer
azure,2.080943798132066,12-10-2019,Software Engineer
bsd,0.016385384237260363,12-11-2019,Software Engineer
bash,0.47517614288055054,12-11-2019,Software Engineer
bigquery,0.016385384237260363,12-11-2019,Software Engineer
c++,0.049156152711781094,12-11-2019,Software Engineer
css,2.834671473046043,12-11-2019,Software Engineer
caffe,0.016385384237260363,12-11-2019,Software Engineer
cassandra,0.2621661477961658,12-11-2019,Software Engineer
chef,0.1310830738980829,12-11-2019,Software Engineer
couchbase,0.06554153694904145,12-11-2019,Software Engineer
databricks,0.016385384237260363,12-11-2019,Software Engineer
django,0.24578076355890546,12-11-2019,Software Engineer
docker,1.622153039488776,12-12-2019,Software Engineer
drupal,0.08192692118630182,12-12-2019,Software Engineer
dynamodb,0.2949369162706866,12-12-2019,Software Engineer
elixir,0.11469768966082254,12-12-2019,Software Engineer
excel,0.24578076355890546,12-12-2019,Software Engineer
firebase,0.016385384237260363,12-12-2019,Software Engineer
flask,0.06554153694904145,12-12-2019,Software Engineer
gcp,0.24578076355890546,12-12-2019,Software Engineer
git,2.736359167622481,12-12-2019,Software Engineer
html,2.9657545469441255,12-12-2019,Software Engineer
hadoop,0.2949369162706866,12-12-2019,Software Engineer
hbase,0.016385384237260363,12-13-2019,Software Engineer
hive,0.049156152711781094,12-13-2019,Software Engineer
ibm,0.6390299852531542,12-13-2019,Software Engineer
intellij,0.08192692118630182,12-13-2019,Software Engineer
java,6.5213829264296255,12-13-2019,Software Engineer
javascript,6.177289857447158,12-13-2019,Software Engineer
keras,0.049156152711781094,12-13-2019,Software Engineer
kubernetes,0.8848107488120597,12-13-2019,Software Engineer
laravel,0.08192692118630182,12-13-2019,Software Engineer
linux,4.48959528100934,12-13-2019,Software Engineer
macos,0.16385384237260364,12-13-2019,Software Engineer
mariadb,0.03277076847452073,12-14-2019,Software Engineer
matlab,0.2621661477961658,12-14-2019,Software Engineer
microsoft,2.5069637883008355,12-14-2019,Software Engineer
mongodb,0.7045715222021957,12-14-2019,Software Engineer
mysql,1.3436015074553498,12-14-2019,Software Engineer
net,5.3907914140586595,12-14-2019,Software Engineer
nlp,0.16385384237260364,12-14-2019,Software Engineer
netbeans,0.016385384237260363,12-14-2019,Software Engineer
netsuite,0.03277076847452073,12-14-2019,Software Engineer
nosql,1.4746845813534328,12-14-2019,Software Engineer
node,1.8679338030476815,12-14-2019,Software Engineer
numpy,0.08192692118630182,12-15-2019,Software Engineer
oracle,1.0814353596591841,12-15-2019,Software Engineer
php,1.3599868916926101,12-15-2019,Software Engineer
pmp,0.049156152711781094,12-15-2019,Software Engineer
pandas,0.1310830738980829,12-15-2019,Software Engineer
perl,0.37686383745698837,12-15-2019,Software Engineer
photoshop,0.08192692118630182,12-15-2019,Software Engineer
pi,0.2130099950843847,12-15-2019,Software Engineer
pig,0.016385384237260363,12-15-2019,Software Engineer
postgresql,0.4260199901687694,12-15-2019,Software Engineer
powerpoint,0.06554153694904145,12-15-2019,Software Engineer
powershell,0.1310830738980829,12-16-2019,Software Engineer
puppet,0.2130099950843847,12-16-2019,Software Engineer
pytorch,0.03277076847452073,12-16-2019,Software Engineer
python,5.161396034737015,12-16-2019,Software Engineer
r,0.6718007537276749,12-16-2019,Software Engineer
rails,0.5407176798295921,12-16-2019,Software Engineer
raspberry,0.049156152711781094,12-16-2019,Software Engineer
react,2.9985253154186466,12-16-2019,Software Engineer
ruby,1.3436015074553498,12-16-2019,Software Engineer
sap,0.08192692118630182,12-16-2019,Software Engineer
sas,0.2130099950843847,12-16-2019,Software Engineer
sql,6.2100606259216775,12-17-2019,Software Engineer
salesforce,0.4915615271178109,12-17-2019,Software Engineer
scala,0.4915615271178109,12-17-2019,Software Engineer
scrum,2.0973291823693265,12-17-2019,Software Engineer
shell,0.5243322955923316,12-17-2019,Software Engineer
spark,0.360478453219728,12-17-2019,Software Engineer
spring,1.5074553498279535,12-17-2019,Software Engineer
swift,0.2949369162706866,12-17-2019,Software Engineer
tableau,0.08192692118630182,12-17-2019,Software Engineer
tensorflow,0.19662461084712438,12-17-2019,Software Engineer
unity,0.19662461084712438,12-17-2019,Software Engineer
vue,0.6226446010158938,12-18-2019,Software Engineer
windows,1.5402261183024741,12-18-2019,Software Engineer
wordpress,0.03277076847452073,12-18-2019,Software Engineer
xml,0.6718007537276749,12-18-2019,Software Engineer
xamarin,0.11469768966082254,12-18-2019,Software Engineer
xcode,0.08192692118630182,12-18-2019,Software Engineer
zend,0.016385384237260363,12-18-2019,Software Engineer
ios,0.9175815172865803,12-18-2019,Software Engineer
jquery,0.9175815172865803,12-18-2019,Software Engineer
mapreduce,0.03277076847452073,12-18-2019,Software Engineer
C++,5.40717679829592,12-18-2019,Software Engineer
C#,4.227429133213174,12-19-2019,Software Engineer
ajax,0.8287292817679558,12-20-2019,Software Engineer
asp,1.1049723756906076,12-20-2019,Software Engineer
aws,3.591160220994475,12-20-2019,Software Engineer
alteryx,0.2762430939226519,12-20-2019,Software Engineer
android,0.5524861878453038,12-20-2019,Software Engineer
angular,1.6574585635359116,12-20-2019,Software Engineer
azure,1.3812154696132597,12-20-2019,Software Engineer
css,2.209944751381215,12-20-2019,Software Engineer
cassandra,0.2762430939226519,12-20-2019,Software Engineer
django,0.8287292817679558,12-20-2019,Software Engineer
docker,1.1049723756906076,12-20-2019,Software Engineer
dynamodb,0.2762430939226519,12-20-2019,Software Engineer
excel,2.7624309392265194,12-20-2019,Software Engineer
flask,0.5524861878453038,12-20-2019,Software Engineer
git,1.9337016574585635,12-20-2019,Software Engineer
html,3.0386740331491713,12-20-2019,Software Engineer
hadoop,0.8287292817679558,12-20-2019,Software Engineer
hbase,0.2762430939226519,12-20-2019,Software Engineer
ibm,0.2762430939226519,12-20-2019,Software Engineer
illustrator,0.2762430939226519,12-20-2019,Software Engineer
indesign,0.2762430939226519,12-20-2019,Software Engineer
java,6.353591160220995,12-20-2019,Software Engineer
javascript,5.248618784530387,12-20-2019,Software Engineer
keras,0.2762430939226519,12-20-2019,Software Engineer
kubernetes,0.2762430939226519,12-20-2019,Software Engineer
linux,3.314917127071823,12-20-2019,Software Engineer
macos,0.2762430939226519,12-20-2019,Software Engineer
matlab,1.1049723756906076,12-20-2019,Software Engineer
microsoft,4.143646408839778,12-20-2019,Software Engineer
mongodb,0.8287292817679558,12-20-2019,Software Engineer
mysql,0.8287292817679558,12-20-2019,Software Engineer
net,5.801104972375691,12-20-2019,Software Engineer
nosql,0.8287292817679558,12-20-2019,Software Engineer
node,1.6574585635359116,12-20-2019,Software Engineer
numpy,0.2762430939226519,12-20-2019,Software Engineer
php,0.2762430939226519,12-20-2019,Software Engineer
pandas,0.2762430939226519,12-20-2019,Software Engineer
photoshop,0.2762430939226519,12-20-2019,Software Engineer
postgresql,1.1049723756906076,12-20-2019,Software Engineer
powerpoint,0.8287292817679558,12-20-2019,Software Engineer
python,3.591160220994475,12-20-2019,Software Engineer
r,0.2762430939226519,12-20-2019,Software Engineer
rails,1.9337016574585635,12-20-2019,Software Engineer
react,4.143646408839778,12-20-2019,Software Engineer
ruby,2.7624309392265194,12-20-2019,Software Engineer
sap,0.5524861878453038,12-20-2019,Software Engineer
sas,0.2762430939226519,12-20-2019,Software Engineer
sql,6.906077348066299,12-20-2019,Software Engineer
salesforce,0.8287292817679558,12-20-2019,Software Engineer
scala,1.1049723756906076,12-20-2019,Software Engineer
scrum,1.3812154696132597,12-20-2019,Software Engineer
shell,0.2762430939226519,12-20-2019,Software Engineer
spark,0.2762430939226519,12-20-2019,Software Engineer
spring,2.4861878453038675,12-20-2019,Software Engineer
tableau,1.6574585635359116,12-20-2019,Software Engineer
tensorflow,0.8287292817679558,12-20-2019,Software Engineer
vue,0.8287292817679558,12-20-2019,Software Engineer
windows,3.0386740331491713,12-20-2019,Software Engineer
xml,0.5524861878453038,12-20-2019,Software Engineer
ios,0.5524861878453038,12-20-2019,Software Engineer
jquery,0.2762430939226519,12-20-2019,Software Engineer
C++,3.0386740331491713,12-20-2019,Software Engineer
C#,4.143646408839778,12-20-2019,Software Engineer
ajax,0.23572024031965963,12-01-2019,Software Engineer
asp,0.4829390289475954,12-01-2019,Software Engineer
aws,3.642165176646448,12-01-2019,Software Engineer
acrobat,0.00862391123120706,12-01-2019,Software Engineer
airflow,0.5030614884870785,12-01-2019,Software Engineer
alteryx,0.2242216920113836,12-01-2019,Software Engineer
android,0.5059361255641475,12-02-2019,Software Engineer
angular,1.135481645442263,12-02-2019,Software Engineer
ansible,0.13798257969931296,12-02-2019,Software Engineer
apache,0.9313824129703625,12-02-2019,Software Engineer
arduino,0.00862391123120706,12-02-2019,Software Engineer
azure,2.2939603875010777,12-02-2019,Software Engineer
bsd,0.00287463707706902,12-03-2019,Software Engineer
bash,0.281714433552764,12-03-2019,Software Engineer
bigquery,0.2299709661655216,12-03-2019,Software Engineer
c++,0.01149854830827608,12-03-2019,Software Engineer
css,2.1099836145686606,12-03-2019,Software Engineer
caffe,0.09486302354327766,12-03-2019,Software Engineer
cassandra,0.29608761893810903,12-04-2019,Software Engineer
chef,0.11786012015982981,12-04-2019,Software Engineer
couchbase,0.02299709661655216,12-04-2019,Software Engineer
databricks,0.17822749877827923,12-04-2019,Software Engineer
django,0.13510794262224393,12-04-2019,Software Engineer
docker,0.6237962457239774,12-04-2019,Software Engineer
drupal,0.09198838646620865,12-05-2019,Software Engineer
dynamodb,0.12648403139103687,12-05-2019,Software Engineer
elixir,0.02012245953948314,12-05-2019,Software Engineer
excel,3.2109696150860954,12-05-2019,Software Engineer
firebase,0.04599419323310432,12-05-2019,Software Engineer
flask,0.04599419323310432,12-05-2019,Software Engineer
gcp,0.5835513266450111,12-06-2019,Software Engineer
git,1.4258199902262338,12-06-2019,Software Engineer
html,2.49231034581884,12-06-2019,Software Engineer
hadoop,1.713283697933136,12-06-2019,Software Engineer
hbase,0.22134705493431456,12-06-2019,Software Engineer
hive,1.0751142668238134,12-06-2019,Software Engineer
ibm,0.23572024031965963,12-07-2019,Software Engineer
illustrator,0.1581050392387961,12-07-2019,Software Engineer
indesign,0.04599419323310432,12-07-2019,Software Engineer
intellij,0.02299709661655216,12-07-2019,Software Engineer
java,3.8606375945036935,12-07-2019,Software Engineer
javascript,3.3633253801707537,12-08-2019,Software Engineer
jupyter,0.19260068416362433,12-08-2019,Software Engineer
keras,0.2414695144737977,12-08-2019,Software Engineer
kubernetes,0.4426941098686291,12-08-2019,Software Engineer
laravel,0.13223330554517493,12-08-2019,Software Engineer
linux,1.8081467214764138,12-08-2019,Software Engineer
macos,0.03449564492482824,12-09-2019,Software Engineer
mariadb,0.04599419323310432,12-09-2019,Software Engineer
matlab,0.3708281829419036,12-09-2019,Software Engineer
microsoft,4.07911001236094,12-09-2019,Software Engineer
mongodb,0.5088107626412166,12-09-2019,Software Engineer
mysql,1.2274700319084715,12-09-2019,Software Engineer
net,2.408945870583839,12-10-2019,Software Engineer
nlp,0.721533906344324,12-10-2019,Software Engineer
netbeans,0.01724782246241412,12-10-2019,Software Engineer
netsuite,0.03162100784775922,12-10-2019,Software Engineer
nosql,1.1124845488257107,12-10-2019,Software Engineer
node,0.6899128984965648,12-10-2019,Software Engineer
numpy,0.3162100784775922,12-11-2019,Software Engineer
oracle,2.270963290884526,12-11-2019,Software Engineer
php,0.9773766062034669,12-11-2019,Software Engineer
pmp,0.12648403139103687,12-11-2019,Software Engineer
pandas,0.48868830310173345,12-11-2019,Software Engineer
perl,0.3449564492482824,12-11-2019,Software Engineer
photoshop,0.3277086267858683,12-12-2019,Software Engineer
pi,0.07474056400379452,12-12-2019,Software Engineer
pig,0.37945209417311065,12-12-2019,Software Engineer
postgresql,0.5979245120303561,12-12-2019,Software Engineer
powerpoint,0.6784143501882887,12-12-2019,Software Engineer
powershell,0.22134705493431456,12-12-2019,Software Engineer
puppet,0.08336447523500158,12-13-2019,Software Engineer
pycharm,0.00287463707706902,12-13-2019,Software Engineer
pytorch,0.20697386954896943,12-13-2019,Software Engineer
python,8.638284416592406,12-13-2019,Software Engineer
r,4.4010693649926695,12-13-2019,Software Engineer
rails,0.17535286170121023,12-14-2019,Software Engineer
raspberry,0.01149854830827608,12-14-2019,Software Engineer
react,1.29071204760399,12-14-2019,Software Engineer
ruby,0.5174346738724236,12-14-2019,Software Engineer
sap,0.577802052490873,12-14-2019,Software Engineer
sas,1.4890620059217523,12-14-2019,Software Engineer
spss,0.2242216920113836,12-15-2019,Software Engineer
sql,11.449679477965907,12-15-2019,Software Engineer
sqlite,0.00862391123120706,12-15-2019,Software Engineer
salesforce,0.710035358036048,12-15-2019,Software Engineer
scala,0.9773766062034669,12-15-2019,Software Engineer
scrum,0.9457555983557075,12-15-2019,Software Engineer
shell,0.9141345905079484,12-16-2019,Software Engineer
spark,2.426193693046253,12-16-2019,Software Engineer
spring,0.6956621726507028,12-16-2019,Software Engineer
swift,0.1149854830827608,12-16-2019,Software Engineer
tableau,2.314082847040561,12-16-2019,Software Engineer
tensorflow,0.6697904389570817,12-16-2019,Software Engineer
torch,0.06036737861844942,12-17-2019,Software Engineer
unity,0.0431195561560353,12-17-2019,Software Engineer
vue,0.3018368930922471,12-17-2019,Software Engineer
watson,0.01149854830827608,12-17-2019,Software Engineer
webassembly,0.00574927415413804,12-17-2019,Software Engineer
windows,1.006122976974157,12-17-2019,Software Engineer
wordpress,0.5059361255641475,12-18-2019,Software Engineer
xgboost,0.05461810446431138,12-18-2019,Software Engineer
xml,0.45131802109983615,12-18-2019,Software Engineer
xamarin,0.0431195561560353,12-18-2019,Software Engineer
xcode,0.02012245953948314,12-18-2019,Software Engineer
zend,0.00574927415413804,12-18-2019,Software Engineer
ios,0.3449564492482824,12-19-2019,Software Engineer
jquery,0.7819012849627734,12-19-2019,Software Engineer
mapreduce,0.2155977807801765,12-19-2019,Software Engineer
sklearn,0.05461810446431138,12-19-2019,Software Engineer
C++,1.8110213585534825,12-19-2019,Software Engineer
C#,1.61267140023572,12-20-2019,Software Engineer
ajax,0.60790273556231,12-20-2019,Software Engineer
asp,0.7598784194528876,12-20-2019,Software Engineer
aws,2.735562310030395,12-20-2019,Software Engineer
alteryx,0.1519756838905775,12-20-2019,Software Engineer
android,0.60790273556231,12-20-2019,Software Engineer
angular,1.21580547112462,12-20-2019,Software Engineer
apache,0.1519756838905775,12-20-2019,Software Engineer
